1	21253791	2296	24	79441015	97	21280
2	2100463	92	24	98419095	100	24802
3	22690455	2392	23	77278959	100	30055
4	2710447	238	24	100665711	100	32517
5	20764791	2116	23	75907799	97	16917
6	510559	49	24	100654095	88	31830
7	10278167	1016	23	74725967	100	21813
8	2367343	37	24	100289023	97	29082
9	25448999	2754	25	77498343	97	16049
10	1819335	48	24	98630919	100	30560
11	21724647	2311	24	73472047	100	34097
12	2264839	157	24	99672823	100	26634
13	21600199	2232	23	73623687	97	31995
14	1806983	68	24	100307543	100	11972
15	21912503	2309	24	76514023	100	32608
16	3259903	79	23	101403799	100	24597
17	21460647	2402	23	73576191	97	29216
18	2003327	42	23	98550695	64	32765
19	22615919	2427	23	70038655	100	23573
20	2875087	76	24	101151743	100	35052
21	21005623	2321	25	73851383	97	12737
22	2586759	155	23	101097551	100	30424
23	21280207	2239	23	73671375	100	18264
24	705311	69	24	94747975	64	22892
25	10599983	1061	23	78780671	97	24614
26	1994567	93	23	95104319	64	22820
27	16757591	1786	21	75491399	100	21087
28	1755775	22	24	90696791	64	15438
29	20082943	2168	24	78677783	97	24092
30	2428623	50	23	91059775	56	15581
31	20926239	2294	22	76539303	100	21973
32	1766239	23	24	90343887	100	22888
33	20072327	2166	24	71527895	97	23636
34	2120671	31	24	89874167	16	20999
35	19558007	2143	25	71524639	100	21834
36	3055279	51	23	88339375	72	23587
37	19990847	2261	22	70752047	97	19047
38	1840663	133	24	88913527	64	23689
39	19142135	1969	23	72168479	100	17400
40	2956471	37	23	89223503	65	24341
41	20430655	2307	23	73950543	97	16083
42	2519095	137	23	82258263	56	21976
43	22144863	2333	23	71355503	100	24035
44	2398655	75	23	70377775	0	23547
45	26047807	2774	24	71511895	97	2940
46	2420591	119	24	60059839	48	22212
47	24864143	2611	24	63603383	20	22681
48	2154511	116	23	66659407	48	25365
49	20735063	2174	23	70187399	97	24353
50	2659495	94	24	68151975	48	25027
51	25721423	2748	24	68454455	100	25014
52	2167791	71	24	60137119	48	24877
53	22666071	2412	23	62946823	97	21858
54	2162247	104	24	68884639	8	21116
55	23290191	2442	24	70110599	100	20188
56	3359055	140	24	71357639	64	18580
57	24221095	2624	24	70059935	97	17806
58	2683911	96	23	70364799	48	13443
59	25343335	2711	24	68077959	100	15468
60	2062391	100	23	67567823	48	15020
61	25130559	2621	25	70272591	97	19908
62	2538207	134	24	68463583	48	18064
63	23754751	2498	24	70564919	100	6210
64	3404151	108	23	64785463	48	16282
65	25287735	2768	25	73301927	97	20931
66	2500183	128	25	60401087	0	21206
67	25762319	2699	23	67712711	100	21209
68	2154679	83	23	67554231	36	2913
69	23537959	2489	23	74811351	97	22949
70	2094759	124	23	66525415	48	23518
71	24268359	2517	24	71324743	100	20040
72	1492367	114	24	67579951	49	21663
73	21486615	2185	23	70708567	97	17777
74	2635999	143	23	69120103	48	20061
75	23300239	2456	24	69099983	100	21424
76	2151751	99	25	71782479	48	24118
77	22521999	2372	23	67008279	97	22643
78	2697751	83	24	69193919	48	22250
79	23957311	2588	24	69919807	100	19768
80	2101695	118	24	70482847	48	20072
81	21920895	2286	24	66885367	97	19652
82	2493751	115	23	67895703	48	20675
83	23504231	2488	24	70587759	100	20241
84	2386815	78	24	60123743	36	29385
85	24407735	2605	23	67403055	53	24165
86	1021895	56	24	67592263	48	27124
87	18176887	1872	24	65896343	99	18757
88	2188527	91	24	66314599	48	22192
89	24360983	2568	24	67485535	97	24292
90	1699543	70	24	64380207	48	19381
91	20486743	2147	23	69195871	100	22698
92	1695751	51	23	64180223	48	19319
93	23683255	2489	24	69928271	97	26903
94	2091127	101	24	61851655	48	19619
95	23652615	2474	24	68181287	98	21049
96	480135	46	23	62796023	48	22342
97	5318287	522	23	69366463	97	17144
98	2514183	105	24	62392375	48	21925
99	23190591	2471	23	69545287	100	18625
100	2396119	85	24	62300871	48	21820
101	23763087	2534	24	66439711	97	18400
102	1926743	62	23	62409399	48	25646
103	22213423	2350	24	63857559	100	23324
104	3322775	152	24	36572839	25	22587
105	31539447	3339	23	59164575	97	23649
106	3271343	125	24	36785447	28	17418
107	30435991	3254	24	58157863	100	26299
108	2719303	91	23	36227519	28	4673
109	30268511	3215	24	53620495	97	21236
