1	10067439	992	27	19975615	0	53631
2	61580759	6179	27	69393135	1	52561
3	73868391	7352	28	84538263	5	68456
4	19212271	1960	27	37523287	100	41774
5	51862983	5164	28	87027151	24	43442
6	13822255	1412	28	21099143	100	36191
7	59069431	5920	28	59093159	5	45700
8	14631295	1442	28	15043727	32	35942
9	58369911	5857	28	66391431	0	48263
10	15396879	1523	28	37254415	8	61193
11	53370143	5339	28	77700919	97	76272
12	70988927	7111	28	76539903	100	43768
13	22312863	2234	28	27067383	100	44120
14	42225351	4226	28	65506543	0	39516
15	10955423	1074	28	14501263	29	39395
16	52836023	5280	28	59676791	0	40703
17	72684679	7247	27	79918663	36	36165
18	16300119	1644	27	22180655	100	32301
19	45652239	4575	26	75725255	5	24696
20	71817007	7165	28	80541943	88	49447
21	77506927	7783	27	82732047	100	50753
22	18630127	1874	27	29373375	100	41031
23	42354135	4222	28	77455735	97	42052
24	75097647	7458	28	94102439	100	52067
25	72767599	7159	28	72791039	100	46936
26	26335727	2896	27	26359743	100	28581
27	55350255	5525	28	56033767	5	16047
28	65894175	6586	28	72054463	100	24853
29	84661295	8457	28	89414839	100	14599
30	78477375	7813	27	87452295	100	26945
31	16895111	1789	27	27253271	97	20491
32	60330999	6053	27	70115591	16	28796
33	14642311	1449	27	21513919	100	25078
34	47672615	4775	27	57372135	25	21971
35	14414343	1440	27	40692743	97	17732
36	54115799	5428	28	59369543	0	35164
37	13224079	1314	26	16073279	100	22697
38	36551007	3636	28	40511831	0	20928
39	13132815	1347	27	20822503	97	28603
40	45109887	4515	28	54713239	0	26865
41	10299791	1003	28	23149447	32	48597
42	44354023	4419	28	72074031	0	28498
43	14963487	1529	28	25174855	97	24168
44	55216063	5544	28	58326127	0	23602
45	12574583	1233	27	26185407	100	31574
46	11045631	1117	28	11087551	97	25331
47	53742799	5383	28	58745311	0	36879
48	14037135	1401	27	20374759	48	29093
49	46836039	4700	28	63018471	0	31007
50	12605255	1241	28	23411095	5	24630
51	45201863	4519	28	56280455	0	33569
52	8901407	875	28	18386759	88	27683
53	46738031	4657	28	61361983	0	23722
54	12842127	1310	28	31121047	97	33068
55	55831375	5605	28	59243215	0	39036
56	12129655	1200	27	16499263	0	29553
57	47557079	4777	28	71633943	0	30322
58	12952543	1290	26	19178023	53	27041
59	55199423	5543	27	59944479	0	28305
60	12314095	1223	28	16051183	40	34625
61	53913343	5284	28	61849551	0	31429
62	17939135	1924	28	27878287	5	31342
63	51386399	5079	28	73479551	0	24643
64	14851791	1574	28	25938071	100	29087
65	50315735	5034	27	53453391	1	34014
66	13569487	1362	28	17420239	97	28981
67	51747567	5188	27	55693623	0	35534
68	12864991	1263	28	20141015	48	32001
69	48406895	4855	28	62006983	0	34650
70	12250223	1208	28	34348247	93	32012
71	40320231	4017	28	71423463	0	25355
72	9998095	1014	28	15292839	100	45247
73	56701703	5673	28	56737439	0	37539
74	16649287	1673	28	16700007	97	30211
75	57002543	5692	27	59034591	0	38723
76	17541615	1784	27	22898431	100	31370
77	48171623	4785	27	55205311	8	36897
78	9651735	990	28	20057935	97	30130
79	53312191	5285	27	62633103	0	34510
80	17633567	1830	27	27137399	100	37562
81	54651839	5270	27	69003775	100	29510
82	18344383	2064	27	30818095	97	21689
83	46176559	4623	28	57725487	0	33658
84	9030375	882	27	28170151	24	24761
85	48649031	4885	27	65979159	0	33154
86	13059999	1296	27	16356607	97	31188
87	58121767	5759	27	58561407	0	25791
88	17616839	1839	27	21799879	98	28488
89	54983303	5466	27	60020919	0	28829
90	14284543	1462	27	19017495	97	22699
91	57793943	5785	27	62229663	4	25249
92	17895831	1811	26	25482895	100	27284
93	51289527	5087	28	64019655	0	23916
94	13787831	1427	27	33016231	97	16723
95	52805815	5303	27	62766751	0	22437
96	14939383	1476	27	20078911	76	15319
97	47757807	4773	27	51577735	1	18426
98	10275975	1020	27	13324727	97	26421
99	53780951	5333	28	60469415	0	22228
100	17747679	1839	27	25703327	100	32926
101	54550175	5430	27	63027255	0	35742
102	12646559	1298	27	19736567	5	23655
103	56066087	5409	27	63764103	0	25707
104	22093767	2436	27	57097191	100	66345
105	53735927	5363	27	70882103	56	75780
106	12809391	1295	28	12834815	5	44077
107	58444775	5845	28	58467671	0	44948
108	16077647	1617	28	16102791	100	44883
109	53391567	5342	27	56423879	0	45688
110	14154719	1420	26	21544103	97	35301
111	56044079	5483	28	63524759	0	41521
112	19777439	2116	27	29062039	100	7847
113	32655087	3198	28	60027247	100	37704
114	16730343	1737	26	20642863	97	43032
115	47444327	4709	27	68918655	0	40799
116	17340031	1790	27	20406215	100	35558
117	55244695	5541	27	55271695	0	47271
118	15061095	1490	27	20086991	97	56824
119	52000815	5161	27	61448871	100	50945
120	17623783	1821	27	24955759	100	74960
121	50807879	5085	27	63616807	0	74867
122	13071815	1313	27	31190455	97	75060
123	36586975	3667	27	59539047	0	56875
124	9926007	978	27	11866631	16	66695
125	47349607	4735	28	47373175	0	65944
126	9791519	948	27	9819927	33	64940
127	51119447	5120	27	54302111	0	60410
128	10901607	1065	28	15354183	0	65111
129	54306095	5458	27	61441655	1	61289
130	16051455	1594	26	27503583	61	62317
131	47405399	4743	27	60494903	0	75945
132	14955455	1505	27	29833935	100	6389
133	31813623	2971	28	46208671	100	44033
134	8085175	1031	27	14104479	99	55397
135	36370503	3636	28	40057703	0	47437
136	10765063	1058	28	31584823	64	54708
