1	38055007	3998	28	27581103	0	72577
2	12160247	1204	27	51749839	97	73397
3	34566255	3467	28	22218599	5	68655
4	15326839	1464	28	71019863	100	70074
5	39887487	4068	28	75461055	100	74385
6	17240719	1500	28	90113799	100	82209
7	44254383	4657	27	51335111	97	74340
8	17727895	1643	28	26864111	0	73870
9	43244335	4468	27	50895343	100	57333
10	17725119	1659	28	27794007	0	74242
11	42675287	4382	28	73503783	97	57789
12	12884167	1281	28	53413559	100	75372
13	31392927	3131	28	24090183	0	61476
14	14861199	1424	27	56274807	100	89066
15	39980495	4062	27	61179663	97	74997
16	16762207	1591	27	13245175	0	89082
17	35514671	3629	27	27702711	12	84040
18	15650911	1565	27	23248423	0	71074
19	43181167	4330	28	40309863	97	59100
20	13169783	1314	28	24094695	0	78308
21	36475911	3656	27	41299903	100	55841
22	16739559	1647	28	17770687	0	83821
23	31889311	3198	27	54657311	97	57747
24	15564287	1548	27	84166695	100	94825
25	60524879	5862	28	58175799	100	72616
26	56331815	5841	27	27086247	0	72775
27	18417711	1783	28	45965791	97	70709
28	51325607	5197	28	21406727	0	72588
29	22310487	2120	28	65010399	8	58651
30	53854367	5507	28	59811815	100	85707
31	19630591	1960	28	25868919	5	72654
32	61036599	5807	28	55864927	100	66403
33	60674895	6370	28	60084991	100	78245
34	17574223	1712	28	28775807	1	75433
35	46761943	4716	28	50206463	97	52646
36	20790767	2006	28	17043503	0	62977
37	43199319	4381	28	39905687	72	77257
38	22554919	2220	27	22874479	0	44286
39	47446039	4789	27	39125191	69	42710
40	16109799	1598	28	27229807	0	86322
41	41327111	4125	28	66522991	100	60305
42	21409287	2065	28	60290631	100	78452
43	42768463	4339	28	26783519	5	58607
44	23494703	2088	28	64110351	100	60744
45	74452455	7484	28	83245831	100	71402
46	59353015	6192	28	59660463	100	86640
47	16616399	1658	28	17881551	5	83827
48	66811535	6453	28	71651359	76	74743
49	59379743	6188	28	58858967	100	59349
50	16120847	1606	28	26981015	0	72486
51	42972471	4284	28	70510319	97	53768
52	23305879	2195	28	59179575	100	83963
53	52227479	5367	28	20957215	0	74020
54	15280743	1521	28	51077055	72	58171
55	38330895	3824	28	22160215	5	67224
56	21225423	2126	27	49250103	100	74231
57	45314183	4529	27	19989623	2	82243
58	23463239	2138	27	48519663	100	83207
59	72612607	7227	26	13696807	5	64494
60	58929279	6178	28	29300839	48	53523
61	24390327	2199	28	25926879	0	57368
62	76031911	7704	27	64383047	100	55437
63	54110647	5590	26	82957503	97	63785
64	17876447	1790	28	49298399	100	87662
65	64866143	6243	27	25505031	0	57998
66	58768711	6144	27	70899967	97	69717
67	20541447	2008	28	75431167	97	85338
68	37349535	3771	28	60629831	100	79183
69	19494487	1953	28	26522943	0	45364
70	37886039	3774	28	40685567	100	76134
71	23034287	2179	28	13669351	5	72587
72	49084327	5039	27	25591007	48	72306
73	22074807	2105	28	24950039	0	64532
74	63823415	6233	28	40568615	0	73156
75	59514983	6216	28	25737407	5	87061
76	24078495	2252	28	48897359	28	69842
77	52200863	5383	28	25534431	0	56577
78	21644991	2044	28	69398631	100	69964
79	49236039	5045	27	83909415	97	58595
80	21398743	2131	27	58822663	100	61159
81	36133687	3606	26	27467919	0	67293
82	19575911	1927	27	49820303	48	72469
83	48347311	4870	27	16443663	5	72286
84	13741039	1181	27	39578431	100	82168
85	33579511	3554	26	25197535	0	58441
86	14210223	1383	26	65496271	72	86264
87	33860367	3420	27	78812751	5	74294
88	10395111	982	28	51592359	100	54831
89	31182607	3151	27	13818439	0	72207
90	12691167	1261	28	30320807	64	76321
91	33228863	3327	27	22029327	5	67999
92	16260551	1490	27	72886895	100	66391
93	33906551	3527	27	59371415	100	51880
94	11411863	990	27	28155567	0	40711
95	28050399	2948	26	50004031	97	41627
96	11956951	1091	27	13600367	0	50486
97	31414567	3233	25	48199023	0	69592
98	19618543	1780	26	85318999	97	85997
99	32440103	3440	26	72472663	97	68438
100	9639015	959	27	76873375	100	72033
101	29178711	2903	27	64169135	100	84026
102	15497863	1309	27	24712767	0	40895
103	34386583	3686	27	38375335	97	85663
104	18862151	1759	28	25958711	0	58476
105	33768023	3504	28	48008879	100	86419
106	16968607	1495	27	27503583	0	67532
107	35371175	3748	28	49538055	97	65037
108	16628535	1500	28	26340647	0	86714
109	33502615	3514	27	47842647	72	84878
110	18095103	1608	27	10509863	0	85717
111	35024751	3717	28	24824143	41	70143
112	12288967	1073	28	26190215	0	73015
113	32112023	3353	28	41956631	100	67791
114	16360031	1410	28	21265767	0	72695
115	35629895	3796	28	49472767	97	82396
116	15603103	1357	27	27213911	0	86405
117	36548655	3869	28	48429839	20	70401
118	12164327	1178	28	26542407	0	50857
119	30137575	3034	28	71764191	97	68140
120	12380135	1070	27	57761111	100	70020
121	31303215	3285	27	25262559	0	87378
122	15050503	1328	28	38203535	100	57254
123	31743463	3349	28	24512703	5	57295
124	13736543	1216	28	42510455	100	85292
125	33365703	3505	28	25611415	0	56450
126	14440647	1280	28	38747551	100	74900
127	34766103	3651	28	21403495	5	74798
128	11331847	1043	28	68675775	20	74805
129	27007487	2774	27	83941687	100	60787
130	11942671	1052	27	76067951	97	74958
131	27963519	2926	28	59753799	97	89008
132	12853359	1085	27	26598711	0	41521
133	33687575	3575	28	47936127	100	83907
134	12479151	1055	27	12771135	0	61461
135	34189855	3616	28	25393471	81	58398
136	16829671	1491	27	13074527	0	69287
137	32452655	3438	27	45592439	16	70268
138	14980559	1353	27	61271367	100	59797
139	30401271	3176	28	27164663	5	61287
140	15087663	1374	28	49217015	100	53580
141	33280175	3465	28	13318223	0	76403
142	12048415	1010	28	28388551	0	68485
143	36910207	3893	28	26154959	5	71747
144	14393463	1299	26	48025959	100	56508
145	30725095	3202	27	20577855	0	76742
146	16459439	1523	27	48069535	100	73693
147	35545607	3672	28	25399671	5	58740
148	14583703	1377	28	52961471	100	36452
149	37086839	3804	27	61251855	100	77267
150	14199039	1155	27	25744855	0	72034
151	37231991	3994	28	60164319	97	75447
152	16840487	1530	27	59511887	100	72279
153	30498391	3203	28	24825359	0	71206
154	13005191	1115	26	47266119	100	72446
155	36063687	3802	27	26278599	5	83592
156	12913391	1112	28	64641199	0	72754
157	38131951	4003	27	61240391	100	57126
158	14388679	1291	28	20717295	0	57022
159	32704471	3405	28	66009391	97	60931
160	16327455	1426	27	85644727	100	85334
161	32340887	3445	27	50897327	100	89908
162	13480207	1213	27	24618103	1	85465
163	31060719	3240	28	39910839	97	59964
164	15987983	1417	27	12615319	0	56703
165	32353287	3418	26	49788015	100	68113
166	17928319	1525	27	58839975	100	86502
167	31195415	3396	27	26316463	5	87785
168	14312399	1278	27	45156775	100	72755
169	35311535	3694	28	25165863	0	40565
170	10288423	933	27	41190159	100	74014
171	30905447	3176	26	3958439	5	74621
172	12235895	1094	28	33229191	0	59882
173	30781711	3199	27	53909967	100	70819
174	13184895	1217	27	17492399	0	67908
175	36336191	3743	28	37473199	61	55231
176	11079223	954	27	27066103	0	72765
177	29881415	3130	27	68238207	100	61824
178	13144303	1133	27	80186943	100	85793
179	35806991	3771	28	60264175	97	72294
180	10610007	1018	28	24180015	0	90163
181	29620767	2984	27	52808455	100	80743
182	17255351	1556	28	60380103	100	56560
183	33633367	3545	27	22405183	5	59329
184	13781671	1219	28	43179807	100	86390
185	29667719	3116	26	24727999	2	72476
186	14839367	1282	27	46334095	100	76928
187	30493623	3248	27	19701063	5	61394
188	12333847	1177	28	47497519	4	67624
189	30246559	3061	28	23790031	0	87654
190	11683055	1046	27	38395871	100	73064
191	34227151	3555	27	26400311	5	87096
192	14397159	1177	28	48801719	60	55490
193	32844623	3556	27	26430335	0	85037
194	11726887	1053	28	44411975	97	74087
195	29204039	3020	28	23186895	5	74490
196	9942791	853	28	53710087	0	84749
197	28815991	3008	28	57926439	100	73810
198	10089343	895	28	24178007	0	78185
199	26658631	2774	28	39268151	5	70349
200	11184263	982	28	24469487	0	87016
