1	16642471	1647	28	21285775	100	14582
2	53023559	5271	28	57491439	0	18428
3	82742495	8286	28	87071759	97	54764
4	79854583	8019	28	83813271	97	17774
5	20721919	2137	28	27948719	100	33012
6	59547903	5935	28	62218295	0	5744
7	10108559	1017	26	17681975	100	21216
8	19091111	1866	28	46622175	5	38402
9	5097663	500	27	45223063	100	49331
10	26632591	2585	28	33787991	8	7593
11	74336223	7414	28	74348231	0	13642
12	16454391	1644	28	16466399	97	10536
13	62984983	6294	28	62996991	0	45177
14	12129391	1190	28	12143935	16	20318
15	61160127	6129	28	65206943	0	6350
16	14904463	1475	27	20428359	29	20088
17	61495311	6159	28	67626879	0	27322
18	12429423	1216	28	16666671	0	16299
19	46011911	4535	28	52170367	0	21461
20	18864415	1960	28	22300367	97	41415
21	50265319	4892	28	63316207	0	46288
22	70532647	7036	27	87148271	100	20301
23	25704687	2780	28	25716695	100	21308
24	43440375	4323	28	43451263	5	4183
25	13815431	1373	28	13828567	0	8848
26	45376399	4529	28	45388407	2	18374
27	20263975	2021	28	23325687	100	21193
28	34356647	3410	27	38017775	5	7530
29	70209487	6923	27	75592119	60	20645
30	20923863	2198	28	35498735	100	10930
31	53055247	5263	28	65805735	0	13940
32	22188031	2276	28	22200039	97	16559
33	50813687	5091	28	50826823	0	22329
34	79969679	7923	28	79981687	100	3324
35	74091431	7464	27	74102319	97	6519
36	82754391	8346	28	82767527	97	11189
37	22253383	2240	27	23258175	100	7404
38	42388031	4220	28	45817015	0	40390
39	70675463	7028	28	78100559	8	37692
40	21758071	2237	28	32857535	97	6775
41	38600495	3835	28	55715303	0	9850
42	9092463	903	28	9104471	100	30266
43	43032455	4286	28	43044463	0	36658
44	17790231	1778	28	17803975	81	3193
45	56500775	5615	28	56511663	0	8973
46	80845951	8158	28	80857959	100	18990
47	73727943	7184	27	74851783	0	17952
48	22875919	2496	28	31190143	97	55618
49	54314543	5395	28	61270287	0	4502
50	75668231	7624	28	79532951	100	13481
51	23851087	2417	28	39842055	100	32954
52	55418647	5506	28	71143607	5	14247
53	83890111	8441	28	84001863	100	12255
54	76648159	7707	28	76660167	100	21302
55	79538623	7938	26	79550639	100	29050
56	75438583	7510	28	75975775	97	52168
57	20128319	2132	28	28059519	100	3494
58	60307663	6041	28	66865935	0	22455
59	70807015	6843	28	77119879	88	15877
60	81847111	8461	28	84471895	97	16900
61	21095871	2105	27	27384447	100	17289
62	43490143	4230	28	56320671	0	44078
63	18431559	1946	28	36071903	100	8522
64	50836655	5047	28	50896071	5	6587
65	22373543	2282	28	22426495	100	28140
66	40288455	4006	28	40337399	0	4198
67	10764639	1062	28	10812223	5	16572
68	44308495	4424	28	44362047	5	16795
69	70906375	7098	28	75094159	8	24836
70	17948879	1786	27	22361823	100	6653
71	51865631	5198	28	68474599	8	17075
72	69519127	6897	28	80409471	13	6171
73	21667647	2221	28	21679655	100	12558
74	58566823	5852	28	58579959	0	23675
75	69026887	6818	28	69038895	28	15320
76	23043623	2384	28	23057039	97	23465
77	64510983	6465	28	65709007	0	22120
78	64143455	6233	28	68277999	100	27806
79	24611887	2644	28	27334823	100	23447
80	46666423	4667	28	49398303	5	54039
81	74891167	7407	28	80918255	0	4743
82	18765503	1972	28	41882319	100	18025
83	49918007	4957	27	51191023	16	33787
84	17429231	1790	28	17441239	97	6717
85	46157695	4613	28	46170831	0	4847
86	66663687	6582	28	66674575	0	7493
87	23414855	2422	28	23426863	100	7552
88	64168479	6425	28	65163823	5	6667
89	11113999	1088	28	14878735	76	15196
90	49086831	4897	28	50895223	0	17500
