1	16976495	1985	27	51379111	100	76236
2	32739711	3279	27	66497663	29	55605
3	8000615	795	26	42839527	76	67869
4	40448335	3943	27	74330335	40	58640
5	14938351	1617	27	49889743	100	52504
6	30790639	3089	28	64832919	41	77408
7	10422959	1032	28	44716039	12	73550
8	40056895	3749	27	73958455	0	55574
9	15563983	1834	27	49160303	100	65650
10	35658983	3559	28	69835479	37	74295
11	10748223	1086	27	45208191	100	72042
12	41091295	4099	27	66615839	24	54735
13	10301087	1048	27	44333103	97	77297
14	37575727	3693	27	71131039	33	78072
15	14639095	1546	28	48328175	100	47692
16	36510247	3379	27	70363399	28	48973
17	15241199	1816	27	49044567	100	57567
18	36264199	3340	27	70198271	41	58955
19	15510895	1856	27	49161015	100	46277
20	37521015	3678	27	71322335	24	57399
21	12583007	1343	28	46860287	100	46314
22	33255527	3280	27	67044279	33	58228
23	13026487	1363	26	47106223	100	44919
24	32983127	3306	26	66927223	28	51087
25	9463575	941	27	43707767	32	50030
26	35783447	3468	27	69219039	21	55051
27	15148263	1642	27	49292199	100	59010
28	38212807	3825	27	71870815	24	54762
29	12991999	1308	27	47361311	100	51723
30	37707311	3643	27	71380727	29	51743
31	16175655	1764	27	50537943	100	47779
32	36869895	3637	28	71186895	28	50199
33	12857959	1351	27	46669463	100	49935
34	33051687	3233	27	66979671	17	49289
35	15125911	1597	27	49488295	100	51671
36	31411623	3147	26	65801935	4	45338
37	8647087	857	28	43235055	100	52086
38	33741023	3321	27	67355775	65	45343
39	13831095	1448	27	48259359	100	48810
40	36050991	3319	27	69700863	36	50983
41	15457103	1850	28	49080807	100	43490
42	33763575	3386	27	68049511	29	49154
43	10091903	1001	27	44057943	84	58312
44	35581319	3571	27	69989735	24	47181
45	9405159	932	27	43845615	29	39727
46	38557167	3553	27	72400343	33	43374
47	16343615	1957	27	50323111	100	40431
48	37252415	3588	28	70892383	36	39936
49	13771527	1530	27	47985743	100	38011
50	36708055	3669	28	70004367	61	37779
51	12413559	1253	27	46781111	100	40239
52	38464431	3857	27	72224031	24	38618
53	10076359	995	28	44215095	88	41220
54	32374631	3180	27	66788279	33	38315
55	12775127	1348	26	47053839	100	42023
56	37796247	3623	28	71684255	28	43716
57	15432647	1716	27	49556727	100	46173
58	22360159	2235	28	55939591	33	41161
59	6697071	659	27	41055055	32	44391
60	46903199	4680	28	58446695	12	39068
61	9762055	992	28	19871479	100	43452
62	44355631	4451	27	53867583	5	37902
63	10189151	1008	27	20229767	48	39342
64	48237319	4840	26	57605391	8	35601
65	14383599	1445	28	24352447	100	40182
66	47427135	4638	27	56875143	17	38113
67	16041143	1734	27	26067079	100	44010
68	46627927	4662	28	56214111	12	36789
