1	1684823	165	28	82203871	53	49799
2	74323871	7460	28	87089599	64	88500
3	1533127	151	28	13454647	100	61166
4	49686319	4633	28	86380263	0	83961
5	71060175	7471	28	15048647	29	83417
6	1345167	151	28	62997023	0	91390
7	69840319	7016	28	77199103	100	88088
8	76826239	7704	28	6098999	100	91942
9	76313543	7661	28	88743807	5	87202
10	79613655	7990	28	88205551	32	73596
11	77340271	7769	28	79948895	100	39353
12	76555167	7686	28	83767647	89	87459
13	76415263	7659	28	80097663	97	83859
14	1828567	178	28	82095343	56	90048
15	43591023	4073	28	82866255	48	90800
16	74436031	7765	28	19650295	0	77325
17	1527551	151	28	60948175	100	69044
18	74028879	7384	28	89995311	100	56598
19	77889759	7817	28	19550871	100	81113
20	909487	89	28	74048735	0	74752
21	72768839	7296	28	89307447	33	85939
22	79976615	8027	28	22099463	8	85472
23	78325679	7864	28	91224927	36	89641
24	1729295	166	28	86480863	8	94579
25	72251071	7223	28	83699895	97	92174
26	83371031	8385	28	21687191	84	46716
27	77023047	7738	28	87754247	100	81082
28	77670983	7788	28	91139975	100	81457
29	1536279	151	28	83731015	13	68171
30	74763687	7475	28	83261119	60	83102
31	78680815	7907	28	6216423	0	83968
32	1524911	151	28	84967863	0	78907
33	75327911	7530	28	87524735	97	60648
34	76676807	7671	28	11432311	100	79924
35	1167343	149	28	85319215	2	91921
36	38993327	3834	28	89871775	100	84490
37	76847183	7761	28	14679247	97	87335
38	1525943	150	28	80412823	4	88956
39	70217863	7005	28	86363495	100	67946
40	76784519	7686	28	1551367	0	72617
41	1617111	159	28	73868415	5	69120
42	73985167	7396	28	89842703	48	86607
43	80553791	8085	28	19281703	4	86952
44	2689943	159	28	90871519	97	88042
45	79363031	8076	28	91506935	61	85806
46	81355023	8174	28	29942487	100	74584
47	75988303	7622	28	103920207	100	67682
48	82030647	8230	28	88990399	0	83057
49	1687351	167	28	76053031	25	40855
50	47906191	4729	28	82099367	76	82341
51	79931183	8015	28	7386367	8	90346
52	78402447	7865	28	58872415	0	88289
53	1618623	158	28	89909415	21	83271
54	65634727	6545	28	88883911	84	75991
55	1289679	129	28	28281871	72	65744
56	65217039	6530	28	78285263	0	70940
57	79870079	8021	28	6327623	97	79905
58	78006183	7835	28	89993703	0	79805
59	1656207	163	28	88553847	56	80810
60	69506583	6889	28	86259959	0	70870
61	79247031	7997	28	6837975	5	84406
62	1560463	153	28	77239943	0	84823
63	56521479	5647	28	91036175	100	56857
64	1371487	133	28	16885031	100	88074
65	65993711	6619	28	82829199	5	92681
