1	23490007	2281	27	83254695	100	47995
2	13735039	1455	27	63907159	100	58465
3	27468071	2696	26	80723559	57	59138
4	14056663	1472	27	65019439	100	57211
5	19335079	1923	27	62655047	100	48407
6	6457079	641	25	68833535	100	66162
7	34640391	3475	23	83269135	97	64316
8	11875711	1187	23	71192375	100	70692
9	29300263	2932	25	80049287	100	57123
10	8372207	824	27	68054535	100	69657
11	30503751	3054	24	85192727	97	65933
12	7367471	734	24	64553143	100	69546
13	31850127	3189	28	89817975	100	65615
14	9196519	916	27	69023695	100	45822
15	30072031	3015	27	83350535	97	55272
16	9887447	981	28	77850007	100	67706
17	26468215	2649	28	71602263	100	44020
18	15181191	1532	27	70557415	100	55643
19	24286927	2437	28	80451783	97	65725
20	14603967	1460	28	63757007	100	50100
21	26661247	2673	28	83803543	48	58155
22	8307871	827	28	64539311	97	71633
23	23874639	2379	28	81133063	65	53358
24	7743727	771	28	64938839	100	76977
25	26140743	2532	28	83972975	48	46547
26	15360159	1635	28	65221007	100	64325
27	23427919	2354	28	66822103	57	67054
28	8931303	888	28	66387479	100	31029
29	29950719	2917	28	87090423	44	68386
30	15219247	1608	28	69630519	100	44610
31	31414375	3151	27	87451863	33	64938
32	10200359	1015	28	68068943	100	63686
33	30835007	3092	28	87947183	48	54262
34	11194287	1112	28	69091887	100	73076
35	26175159	2625	28	80400583	53	73005
36	10107135	1002	28	66490623	100	31620
37	31088095	3114	28	85578839	48	41204
38	12958719	1301	27	68146631	100	55319
39	31391231	2753	27	87908727	61	56198
40	18043071	2207	28	63959759	100	67461
41	24625735	2434	28	60669143	100	56156
42	9213727	954	28	41346615	100	71175
43	27866223	2782	28	61333463	29	29864
44	6726527	677	26	40546311	100	13694
45	23257335	2326	26	56581663	36	54281
46	8241359	821	28	42341015	36	32000
47	29214127	2930	27	62778327	53	72734
48	9255807	917	28	42697599	40	70856
49	24992903	2470	27	59038247	37	65310
50	7529383	780	28	38397591	100	68785
51	17668863	1687	28	50308799	78	65160
52	12292615	1308	28	43593383	100	56555
53	15975159	1552	28	44116575	98	59811
54	8456151	883	28	40245983	97	56526
55	17659687	1748	26	42752191	100	41910
56	4819591	499	27	32565271	100	54165
57	20706343	2061	27	49984263	97	55975
58	8097927	809	27	35915839	100	66541
59	22834543	2259	25	55407055	61	74173
60	5525079	578	27	36233967	100	71476
61	22171007	2181	27	53923751	100	48798
62	7453199	782	27	38368615	98	62582
63	24017103	2405	26	53288239	12	72266
64	6692559	665	27	39631423	100	42753
65	17877519	1751	28	46398695	100	51986
66	7043727	742	28	37052407	100	75541
67	17203159	1713	28	49269911	99	56973
68	3952943	393	28	35704423	100	36498
69	19691303	1883	27	50783911	58	57007
70	3165639	403	28	31215047	100	60314
71	13008399	1298	28	39927039	98	72388
72	2400575	240	28	31318991	100	60171
73	14405503	1436	27	36642911	100	34588
74	340831	35	27	31102399	98	69993
75	22511751	2251	28	50116999	95	40260
76	7214791	717	28	39543023	99	68882
77	16359487	1596	26	42190591	98	69999
78	5539623	598	28	32639879	100	63809
79	20394999	2044	26	49850807	97	66646
