1	33834279	3359	26	33847695	5	32235
2	12855639	1268	26	12867647	0	39500
3	54234343	5409	24	54246351	2	24663
4	69123399	6756	27	69136535	0	30938
5	18191967	1984	26	19468359	97	48889
6	32537079	3216	28	34013095	4	41061
7	9763063	952	27	11036575	24	31649
8	34593575	3415	28	37016887	0	13013
9	10334015	1038	28	13052551	97	11887
10	41279983	4122	28	57286031	0	46587
11	10734047	1056	28	20264383	68	32848
12	54031615	5396	28	54045031	1	26331
13	9917327	964	27	9929335	5	19172
14	59100543	5905	28	59112551	0	35788
15	11522447	1136	28	11535583	100	22549
16	42127895	4176	28	42139903	0	23448
17	10525047	1036	28	10535935	21	19013
18	58133959	5787	28	73210055	0	35691
19	14786807	1528	28	16746711	100	24482
20	46332199	4610	28	46344207	0	27341
21	82939679	8268	28	82951687	97	10352
22	80308815	8056	28	80319703	100	28992
23	15452807	1617	27	15465943	100	24335
24	55004295	5487	26	55016303	0	21594
25	61432103	6022	27	61444111	29	21477
26	22964799	2426	28	22977935	100	29142
27	48995127	4913	28	49008543	0	18514
28	77861319	7741	28	77873327	8	22455
29	19255991	1967	28	19267999	97	8478
30	58466215	5852	28	58479351	0	19514
31	11216775	1107	27	29578831	100	3136
32	22365815	2186	28	24794975	0	36169
33	71970887	7209	27	71982895	13	44934
34	17133927	1700	28	17147063	96	31732
35	58176503	5812	28	58185527	0	25979
36	9381199	915	28	9393207	56	30045
37	41907303	4176	28	47678135	5	38433
38	77246919	7711	27	79525127	100	8167
39	19876943	2030	28	19888951	100	3529
40	65084567	6525	28	65096575	0	27001
41	68168935	6823	27	68182071	97	25970
42	78604175	7827	27	78617591	100	14759
43	19566199	2019	28	19578207	100	18246
44	38890967	3877	27	38902975	1	26285
45	11084255	1078	27	11097391	53	17836
46	39306999	3922	28	39319007	0	17747
47	70034839	6918	28	73398655	48	20804
48	18237495	1910	28	41811599	100	5871
49	40962927	4063	27	41642727	21	11706
50	7446183	738	27	7458191	24	5794
51	28143375	2738	27	28155383	0	21337
52	13766135	1412	28	17361447	100	12273
53	42095055	4213	28	51819951	5	15941
54	77590791	7690	27	88673279	100	23622
55	17515679	1848	27	31260023	100	11027
56	43525151	4354	28	53308295	0	19768
57	78556807	7845	27	85156159	97	13987
58	20581495	2094	24	21804191	100	21898
59	43483007	4349	25	68838895	0	16046
60	8945815	879	26	19082471	0	17752
61	53294711	5323	28	53306719	5	11643
62	8640631	842	25	8652639	0	13004
63	62747127	6284	27	62761671	0	7708
64	10258015	1009	27	14397063	56	9437
65	22336623	2177	27	28279791	5	23166
66	69789175	6969	28	78047799	0	5468
67	15179655	1516	27	18988223	100	20695
68	55096679	5480	25	59560367	0	9420
69	10991223	1093	24	17886255	97	19239
70	56066863	5622	25	76269663	0	21518
71	15231623	1508	22	26996383	100	10526
72	59292479	5936	22	59304487	0	9721
73	14560063	1439	24	30204919	97	28622
74	61138039	6114	24	72630023	96	28727
75	73331767	7311	24	82533351	100	18592
76	18738239	1926	27	26092695	97	20326
77	55657767	5535	28	75816887	5	14999
78	20023567	2059	27	35173047	100	14288
79	25840399	2520	26	25852407	0	15854
80	7508791	732	27	7520799	0	14847
81	33075727	3217	26	33087735	5	27388
82	11263695	1112	24	16669103	100	11602
83	30563311	3022	24	35441751	0	28853
84	10387583	1014	25	33746775	0	15267
85	33757983	3357	24	49574495	97	23575
86	8953671	872	26	8971199	28	23383
87	52734783	5277	28	52749775	0	15440
88	71182175	7063	26	74846487	16	22477
89	19018719	1956	27	22205559	97	23321
90	55375679	5522	28	59937487	0	29491
91	81937063	8196	27	86033471	100	13397
92	17995247	1861	27	25579015	100	29263
93	25633175	2504	28	30063087	5	15910
94	7878479	770	28	17854591	0	38557
95	25637527	2528	28	34161855	0	21531
96	10393239	1019	28	42702807	0	22333
97	42223823	4213	28	64477167	97	3312
